ean,geko_variant_size_code,geko_variant_producer_code,geko_variant_stock_id,weight,gross_weight
5901477171451,G11719,5901477171451,1,555.00,555.00
5901477171468,G11722,5901477171468,1,840.00,840.00
5901477171475,G11724,5901477171475,1,1035.00,1035.00
5901477171185,G02425,5901477171185,1,550.00,600.00
5901477171062,G71130,5901477171062,1,2750.00,2750.00
5901477171192,G10222,5901477171192,1,2900.00,3040.00
5901477171550,K00060,5901477171550,1,300.00,300.00
5901477171482,G01821,5901477171482,1,345.00,345.00
5901477171642,K02000,5901477171642,1,500.00,520.00
5901477171659,G01316,5901477171659,1,415.00,415.00
5901477171666,G01317,5901477171666,1,530.00,530.00
5901477171246,G29954,5901477171246,1,800.00,800.00
5901477171253,G29955,5901477171253,1,905.00,905.00
5901477171260,G29956,5901477171260,1,1015.00,1015.00
5901477171499,G70106,5901477171499,1,860.00,880.00
5901477171505,G01201,5901477171505,1,470.00,470.00
5901477171765,G10866,5901477171765,1,280.00,300.00
5901477171147,G00926,5901477171147,1,335.00,335.00
5901477171116,G10225,5901477171116,1,170.00,175.00
5901477171130,G10227,5901477171130,1,345.00,355.00
5901477171123,G10226,5901477171123,1,195.00,200.00
5901477171703,G10228,5901477171703,1,650.00,660.00
5901477171680,G10229,5901477171680,1,800.00,815.00
5901477171697,G10230,5901477171697,1,600.00,660.00
5901477171734,G01669,5901477171734,1,800.00,940.00
5901477171727,G01668,5901477171727,1,600.00,720.00
5901477171710,G00246,5901477171710,1,280.00,300.00
5901477171208,T05010,5901477171208,1,21500.00,22800.00
5901477171215,T05011,5901477171215,1,33900.00,36600.00
5901477171222,T05012,5901477171222,1,33900.00,36600.00
5901477171772,G80405,5901477171772,1,1400.00,1650.00
5901477171789,G80406,5901477171789,1,1400.00,1650.00
5901477171796,G80407,5901477171796,1,1900.00,1960.00
5901477171802,G80408,5901477171802,1,2000.00,2850.00
5901477171819,G80409,5901477171819,1,5000.00,5100.00
5901477171079,CG83025A,5901477171079,1,1900.00,2000.00
5901477171109,CG83028A,5901477171109,1,1400.00,1500.00
5901477171895,CT05010-31-2,5901477171895,1,10.00,10.00
5901477171864,CT05010-2,5901477171864,1,300.00,320.00
5901477171949,CT05010-7,5901477171949,1,1700.00,1700.00
5901477171956,CT05010-9,5901477171956,1,1460.00,1460.00
5901477171925,CT05010-54,5901477171925,1,180.00,180.00
5901477171932,CT05010-56,5901477171932,1,80.00,80.00
5901477171871,CT05010-23,5901477171871,1,30.00,30.00
5901477171833,CT05010-12,5901477171833,1,1430.00,1440.00
5901477171840,CT05010-18,5901477171840,1,900.00,900.00
5901477171857,CT05010-19,5901477171857,1,80.00,80.00
5901477171888,CT05010-31,5901477171888,1,100.00,100.00
5901477171901,CT05010-32,5901477171901,1,20.00,20.00
5901477171918,CT05010-50,5901477171918,1,160.00,160.00
5901477171826,CT05010-1,5901477171826,1,1300.00,1300.00
5901477172007,CT05011-14,5901477172007,1,100.00,100.00
5901477171987,CT05011-1-2,5901477171987,1,640.00,640.00
5901477172045,CT05011-4,5901477172045,1,2500.00,2500.00
5901477172014,CT05011-2,5901477172014,1,2900.00,2900.00
5901477172038,CT05011-37,5901477172038,1,370.00,370.00
5901477172021,CT05011-35,5901477172021,1,380.00,380.00
5901477172052,CT05011-44,5901477172052,1,100.00,100.00
5901477171970,CT05011-10,5901477171970,1,2500.00,2500.00
5901477172090,CT05011-72,5901477172090,1,150.00,150.00
5901477172083,CT05011-70,5901477172083,1,150.00,150.00
5901477172076,CT05011-68,5901477172076,1,100.00,100.00
5901477172106,CT05011-77,5901477172106,1,200.00,200.00
5901477172069,CT05011-5,5901477172069,1,60.00,60.00
5901477171963,CT05011-1,5901477171963,1,2150.00,2150.00
5901477172151,CT05012-14,5901477172151,1,10.00,10.00
5901477172137,CT05012-1-2,5901477172137,1,580.00,580.00
5901477172199,CT05012-4,5901477172199,1,2770.00,2780.00
5901477172168,CT05012-2,5901477172168,1,1000.00,1000.00
5901477172182,CT05012-37,5901477172182,1,260.00,260.00
5901477172175,CT05012-35,5901477172175,1,340.00,340.00
5901477172205,CT05012-44,5901477172205,1,500.00,500.00
5901477172120,CT05012-10,5901477172120,1,1250.00,1250.00
5901477172243,CT05012-72,5901477172243,1,150.00,150.00
5901477172236,CT05012-70,5901477172236,1,120.00,120.00
5901477172229,CT05012-68,5901477172229,1,100.00,100.00
5901477172250,CT05012-77,5901477172250,1,330.00,350.00
5901477172212,CT05012-5,5901477172212,1,20.00,20.00
5901477172113,CT05012-1,5901477172113,1,2140.00,2140.00
5901477171994,CT05011-12-14,5901477171994,1,1440.00,1440.00
5901477172144,CT05012-12-14,5901477172144,1,1500.00,1500.00
5901477171284,K00240,5901477171284,1,750.00,800.00
5901477171291,K00241,5901477171291,1,1900.00,2000.00
5901477171307,K00242,5901477171307,1,2500.00,2600.00
5901477171314,K00243,5901477171314,1,4300.00,4400.00
5901477171673,G80435,5901477171673,1,8500.00,9200.00
5901477172304,G66525,5901477172304,1,1800.00,1800.00
5901477171741,G74093,5901477171741,1,4020.00,4020.00
5901477171758,G82012,5901477171758,1,100.00,100.00
5901477172267,G66521,5901477172267,1,600.00,600.00
5901477172274,G66522,5901477172274,1,800.00,800.00
5901477172281,G66523,5901477172281,1,800.00,800.00
5901477172465,G01488,5901477172465,1,200.00,200.00
5901477172298,CG81080C,5901477172298,1,800.00,800.00
5901477172472,G03317,5901477172472,1,1000.00,1000.00
5901477172489,G03319,5901477172489,1,1000.00,1000.00
5901477172335,G39680,5901477172335,1,100.00,110.00
5901477172342,G39681,5901477172342,1,110.00,120.00
5901477172359,G39682,5901477172359,1,105.00,115.00
5901477172366,G39683,5901477172366,1,115.00,125.00
5901477172373,G39684,5901477172373,1,120.00,130.00
5901477172380,G39685,5901477172380,1,140.00,150.00
5901477172397,G39686,5901477172397,1,180.00,190.00
5901477172403,G39687,5901477172403,1,200.00,210.00
5901477172410,G39688,5901477172410,1,225.00,235.00
5901477172427,G39689,5901477172427,1,255.00,265.00
5901477172434,G39690,5901477172434,1,270.00,280.00
5901477172441,G39691,5901477172441,1,315.00,325.00
5901477172458,G39692,5901477172458,1,380.00,390.00
5901477172564,G17190,5901477172564,1,100.00,100.00
5901477172571,G30000,5901477172571,1,1000.00,1370.00
5901477172311,CK00275A,5901477172311,1,450.00,450.00
5901477172328,CG02032B,5901477172328,1,250.00,250.00
5901477172496,G02799,5901477172496,1,200.00,200.00
5901477172502,G38122,5901477172502,1,100.00,140.00
5901477172519,G38123,5901477172519,1,150.00,180.00
5901477172526,G38124,5901477172526,1,180.00,220.00
5901477172533,G38125,5901477172533,1,220.00,240.00
5901477172540,G38126,5901477172540,1,290.00,320.00
5901477172557,G38127,5901477172557,1,300.00,340.00
5901477172601,G37504,5901477172601,1,30.00,35.00
5901477172618,G37505,5901477172618,1,35.00,45.00
5901477172625,G37506,5901477172625,1,25.00,30.00
5901477172632,G37507,5901477172632,1,25.00,30.00
5901477172649,G37508,5901477172649,1,50.00,50.00
5901477172656,G37509,5901477172656,1,25.00,30.00
5903240385096,G80258,5903240385096,1,1000.00,1000.00
5901477172724,G40054,5901477172724,1,135.00,135.00
5901477172731,G03124,5901477172731,1,350.00,350.00
5901477172762,T00240,5901477172762,1,1220.00,1220.00
5901477172670,G10047,5901477172670,1,90.00,100.00
5901477172687,G03600,5901477172687,1,150.00,160.00
5901477172779,T00241,5901477172779,1,700.00,700.00
5901477172588,G17191,5901477172588,1,235.00,235.00
5901477172595,G03599,5901477172595,1,114.00,114.00
5901477172663,G01332,5901477172663,1,500.00,550.00
5901477172700,G73315,5901477172700,1,15.00,15.00
5901477172717,G73316,5901477172717,1,350.00,400.00
5901477173035,G66717,5901477173035,1,600.00,700.00
5901477173028,G66716,5901477173028,1,700.00,800.00
5901477173011,G66715,5901477173011,1,700.00,750.00
5901477173004,G66714,5901477173004,1,550.00,600.00
5901477172991,G66713,5901477172991,1,650.00,700.00
5901477172922,T01250,5901477172922,1,450.00,500.00
5901477172939,T01251,5901477172939,1,800.00,900.00
5901477172946,T01252,5901477172946,1,1200.00,1320.00
5901477172953,T01253,5901477172953,1,900.00,1360.00
5901477172960,T01254,5901477172960,1,1000.00,1460.00
5901477172977,G02698,5901477172977,1,100.00,100.00
5901477172984,G02699,5901477172984,1,64.00,64.00
5901477172755,G73318,5901477172755,1,450.00,500.00
5901477172748,G73317,5901477172748,1,400.00,400.00
5901477172786,K02400,5901477172786,1,600.00,650.00
5901477172793,K02401,5901477172793,1,650.00,700.00
5901477172809,K02402,5901477172809,1,650.00,700.00
5901477172816,K02403,5901477172816,1,550.00,600.00
5901477172823,K02410,5901477172823,1,1150.00,1250.00
5901477172830,K02411,5901477172830,1,900.00,950.00
5901477172847,K02412,5901477172847,1,900.00,1000.00
5901477172854,K02430,5901477172854,1,200.00,200.00
5901477172861,K02440,5901477172861,1,150.00,180.00
5901477172878,K02450,5901477172878,1,160.00,160.00
5901477172908,K02480,5901477172908,1,800.00,830.00
5901477173103,G29920,5901477173103,1,1150.00,1220.00
5901477173110,G29921,5901477173110,1,850.00,900.00
5901477173066,G03236,5901477173066,1,1160.00,1160.00
5901477173073,G03237,5901477173073,1,1660.00,1670.00
5903240385072,G10865,5903240385072,1,80.00,80.00
5901477173196,G03346,5901477173196,1,155.00,160.00
5901477173202,G03348,5901477173202,1,170.00,175.00
5901477173042,CG80420M,5901477173042,1,600.00,700.00
5901477173219,G02443,5901477173219,1,3000.00,3000.00
5901477173233,G17010,5901477173233,1,1040.00,1040.00
5901477173240,G17011,5901477173240,1,1000.00,1000.00
5901477173257,G17012,5901477173257,1,1580.00,1580.00
5901477173264,G17013,5901477173264,1,1560.00,1560.00
5901477173271,G17014,5901477173271,1,3500.00,3500.00
5901477173288,G17015,5901477173288,1,3460.00,3460.00
5901477173295,G17016,5901477173295,1,4840.00,4840.00
5901477173301,G17017,5901477173301,1,4760.00,4760.00
5901477173097,CG83027B,5901477173097,1,1900.00,1900.00
5901477173080,CG83026B,5901477173080,1,1900.00,1900.00
5901477173189,G10864,5901477173189,1,620.00,620.00
5901477173158,G81467,5901477173158,1,8000.00,8000.00
5901477173165,G81468,5901477173165,1,18000.00,20000.00
5901477173172,G81469,5901477173172,1,23000.00,25000.00
5901477173226,T00030,5901477173226,1,1000.00,1000.00
5901477173325,G81069S,5901477173325,1,740.00,740.00
5901477173318,G38117,5901477173318,1,60.00,80.00
5901477173424,G72071,5901477173424,1,230.00,240.00
5901477173431,G72073,5901477173431,1,520.00,525.00
5901477173448,G64988,5901477173448,1,600.00,700.00
5901477173486,G29929,5901477173486,1,235.00,235.00
5901477173332,G71262,5901477173332,1,400.00,450.00
5901477173349,G71263,5901477173349,1,350.00,400.00
5901477173356,G71264,5901477173356,1,450.00,500.00
5901477173363,G71265,5901477173363,1,400.00,450.00
5901477173370,G71266,5901477173370,1,450.00,500.00
5901477173394,G81459,5901477173394,1,5000.00,5000.00
5901477173707,G01880,5901477173707,1,980.00,980.00
5901477173455,T00120,5901477173455,1,400.00,400.00
5901477173462,T00123,5901477173462,1,400.00,400.00
5901477173509,G70107,5901477173509,1,280.00,280.00
5901477173400,G73855,5901477173400,1,410.00,410.00
5901477173417,G73856,5901477173417,1,430.00,430.00
5901477173493,G73860,5901477173493,1,30.00,30.00
5901477173516,G70110,5901477173516,1,85.00,85.00
5901477173523,G70111,5901477173523,1,70.00,70.00
5901477173530,G70112,5901477173530,1,85.00,85.00
5901477173547,G70120,5901477173547,1,70.00,70.00
5901477173554,G70121,5901477173554,1,85.00,85.00
5901477173561,G70122,5901477173561,1,80.00,80.00
5901477173578,G70123,5901477173578,1,160.00,160.00
5901477173585,G70124,5901477173585,1,120.00,120.00
5901477173592,G70125,5901477173592,1,85.00,85.00
5901477173608,G70126,5901477173608,1,85.00,85.00
5901477173615,G70130,5901477173615,1,100.00,100.00
5901477173622,G70131,5901477173622,1,85.00,85.00
5901477173639,G70132,5901477173639,1,100.00,100.00
5901477173646,G70133,5901477173646,1,100.00,100.00
5901477173653,G70140,5901477173653,1,120.00,120.00
5901477173660,G70141,5901477173660,1,120.00,120.00
5901477173677,G70150,5901477173677,1,100.00,100.00
5901477173684,G70155,5901477173684,1,120.00,120.00
5901477173691,G70156,5901477173691,1,200.00,200.00
5901477173714,G30077,5901477173714,1,170.00,180.00
5901477173783,G73191,5901477173783,1,300.00,310.00
5901477173721,G74130,5901477173721,1,900.00,1000.00
5901477173738,G74131,5901477173738,1,900.00,1000.00
5901477173806,G80571,5901477173806,1,5500.00,6780.00
5901477173813,G80574,5901477173813,1,6250.00,7950.00
5901477173820,G80576,5901477173820,1,6020.00,7850.00
5901477173998,G80578,5901477173998,1,180.00,250.00
5901477174001,G80580,5901477174001,1,1000.00,1000.00
5901477173752,G03081,5901477173752,1,100.00,100.00
5901477173769,G03082,5901477173769,1,250.00,250.00
5901477173776,G03083,5901477173776,1,30.00,30.00
5901477173745,G03080,5901477173745,1,210.00,220.00
5901477173912,G10122,5901477173912,1,15.00,15.00
5901477174629,CG02096A,5901477174629,1,1000.00,1000.00
5901477173837,G72201,5901477173837,1,2000.00,2000.00
5901477173844,G72202,5901477173844,1,3000.00,3000.00
5901477173936,G00199,5901477173936,1,2270.00,2270.00
5901477173899,G81066Y,5901477173899,1,400.00,500.00
5901477173851,G70104,5901477173851,1,150.00,150.00
5901477174032,G15112,5901477174032,1,210.00,210.00
5901477173875,G70108,5901477173875,1,420.00,420.00
5901477173882,G70109,5901477173882,1,210.00,230.00
5901477174070,G73861,5901477174070,1,20.00,20.00
5901477174087,G01306,5901477174087,1,900.00,920.00
5901477174049,G20063,5901477174049,1,100.00,110.00
5901477174056,G20064,5901477174056,1,160.00,170.00
5901477174063,G20065,5901477174063,1,170.00,180.00
5901477173905,G80517,5901477173905,1,535.00,535.00
5901477173929,G80518,5901477173929,1,400.00,400.00
5901477173950,G72207,5901477173950,1,140.00,140.00
5901477173967,G72208,5901477173967,1,300.00,300.00
5901477173974,G72209,5901477173974,1,240.00,240.00
5901477174728,G72068,5901477174728,1,1785.00,1795.00
5901477174742,G72067,5901477174742,1,550.00,600.00
5901477173981,G29799,5901477173981,1,720.00,800.00
5901477173943,G02151,5901477173943,1,180.00,180.00
5901477174636,G15028,5901477174636,1,400.00,400.00
5901477174667,G72065,5901477174667,1,500.00,1000.00
5901477174674,G01382,5901477174674,1,450.00,500.00
5901477174681,G01383,5901477174681,1,500.00,560.00
5901477174698,G01387,5901477174698,1,10.00,12.00
5901477174704,G01388,5901477174704,1,84.00,85.00
5901477174711,G01389,5901477174711,1,40.00,41.00
5901477174537,G37316,5901477174537,1,34.00,36.00
5901477174544,G37318,5901477174544,1,36.00,38.00
5901477174551,G37320,5901477174551,1,38.00,40.00
5901477174568,G37322,5901477174568,1,42.00,44.00
5901477174575,G37324,5901477174575,1,42.00,48.00
5901477174582,G37326,5901477174582,1,48.00,50.00
5901477174599,G37328,5901477174599,1,1000.00,1000.00
5901477174605,G37330,5901477174605,1,10.00,10.00
5901477174612,G37332,5901477174612,1,10.00,10.00
5901477174759,G30818,5901477174759,1,80.00,85.00
5901477174643,G00370,5901477174643,1,740.00,800.00
5901477174650,G00372,5901477174650,1,550.00,600.00
5901477174094,CG81270-A,5901477174094,1,1000.00,1000.00
5901477174100,CG81270-B,5901477174100,1,2000.00,2000.00
5901477174124,CG81270-D,5901477174124,1,1000.00,1000.00
5901477174131,CG81270-E,5901477174131,1,1000.00,1000.00
5901477174148,CG81270-F,5901477174148,1,1000.00,1000.00
5901477174155,CG81270-G,5901477174155,1,1000.00,1000.00
5901477174162,CG81270-H,5901477174162,1,5000.00,5000.00
5901477174179,CG81250-A,5901477174179,1,1000.00,1000.00
5901477174186,CG81250-B,5901477174186,1,1000.00,1000.00
5901477174193,CG81250-C,5901477174193,1,1000.00,1000.00
5901477174209,CG81250-D,5901477174209,1,1000.00,1000.00
5901477174216,CG81250-E,5901477174216,1,1000.00,1000.00
5901477174223,CG81250-F,5901477174223,1,1000.00,1000.00
5901477174230,CG81250-G,5901477174230,1,1000.00,1000.00
5901477174247,CG81250-H,5901477174247,1,1000.00,1000.00
5901477174254,CG81250-I,5901477174254,1,1000.00,1000.00
5901477174261,CG81250-J,5901477174261,1,1000.00,1000.00
5901477174278,CG81255-A,5901477174278,1,1000.00,1000.00
5901477174292,CG81255-C,5901477174292,1,1000.00,1000.00
5901477174308,CG81255-D,5901477174308,1,1000.00,1000.00
5901477174315,CG81255-E,5901477174315,1,1000.00,1000.00
5901477174322,CG81255-F,5901477174322,1,1000.00,1000.00
5901477174339,CG81255-G,5901477174339,1,1000.00,1000.00
5901477174346,CG81255-H,5901477174346,1,1000.00,1000.00
5901477174353,CG81255-I,5901477174353,1,1000.00,1000.00
5901477174377,CG81244-A,5901477174377,1,1000.00,1000.00
5901477174384,CG81244-B,5901477174384,1,1000.00,1000.00
5901477174391,CG81244-C,5901477174391,1,1000.00,1000.00
5901477174407,CG81244-D,5901477174407,1,1000.00,1000.00
5901477174421,CG81244-E,5901477174421,1,1000.00,1000.00
5901477174438,CG81244-F,5901477174438,1,1000.00,1000.00
5901477174445,CG81244-G,5901477174445,1,1000.00,1000.00
5901477174452,CG81244-H,5901477174452,1,1000.00,1000.00
5901477174469,CG81244-I,5901477174469,1,1000.00,1000.00
5901477174360,CG81256-A,5901477174360,1,5000.00,5000.00
5901477174476,CG81256-B,5901477174476,1,1000.00,1000.00
5901477174483,CG81256-C,5901477174483,1,1000.00,1000.00
5901477174490,CG81256-D,5901477174490,1,1000.00,1000.00
5901477174506,CG81256-E,5901477174506,1,1000.00,1000.00
5901477174513,CG81256-F,5901477174513,1,1000.00,1000.00
5901477174520,CG81256-G,5901477174520,1,1000.00,1000.00
5901477174766,G81064C,5901477174766,1,1480.00,1480.00
5901477174773,G81064B,5901477174773,1,1115.00,1115.00
5901477174780,G30147,5901477174780,1,230.00,250.00
5901477174797,G30148,5901477174797,1,1000.00,1000.00
5901477174018,G01816,5901477174018,1,2300.00,2400.00
5901477174025,G01817,5901477174025,1,3250.00,4000.00
5901477174735,T05008,5901477174735,1,150000.00,150000.00
5901477175237,CT05008-7-7,5901477175237,1,500.00,500.00
5901477175176,CT05008-11-18,5901477175176,1,100.00,100.00
5901477175244,CT05008-8,5901477175244,1,1000.00,1000.00
5901477175183,CT05008-12,5901477175183,1,1000.00,1000.00
5901477175206,CT05008-16-14,5901477175206,1,1000.00,1000.00
5901477175220,CT05008-2-17,5901477175220,1,1000.00,1000.00
5901477175251,CT05008-8-1,5901477175251,1,5000.00,5000.00
5901477175190,CT05008-1-30,5901477175190,1,100.00,100.00
5901477175213,CT05008-16-4,5901477175213,1,2000.00,2000.00
5901477174940,G90014,5901477174940,1,400.00,500.00
5901477175749,G73291,5901477175749,1,6000.00,6150.00
5901477174803,G37321,5901477174803,1,40.00,42.00
5901477174810,G37294,5901477174810,1,10.00,10.00
5901477174827,G37296,5901477174827,1,10.00,12.00
5901477174834,G37298,5901477174834,1,12.00,14.00
5901477174841,G37300,5901477174841,1,14.00,16.00
5901477174858,G37301,5901477174858,1,16.00,18.00
5901477174865,G37302,5901477174865,1,18.00,20.00
5901477174872,G37304,5901477174872,1,20.00,22.00
5901477174889,G37306,5901477174889,1,22.00,24.00
5901477174896,G37308,5901477174896,1,24.00,26.00
5901477174902,G37310,5901477174902,1,26.00,28.00
5901477174919,G37312,5901477174919,1,28.00,30.00
5901477174926,G37313,5901477174926,1,30.00,32.00
5901477174933,G37314,5901477174933,1,32.00,34.00
5901477174957,G37352,5901477174957,1,100.00,200.00
5901477174964,G37354,5901477174964,1,200.00,300.00
5901477174971,G37356,5901477174971,1,100.00,200.00
5901477174988,G37358,5901477174988,1,200.00,300.00
5901477174995,G37360,5901477174995,1,150.00,200.00
5901477175008,G37362,5901477175008,1,300.00,500.00
5901477175015,G37364,5901477175015,1,500.00,550.00
5901477175022,G37366,5901477175022,1,400.00,500.00
5901477175039,G37368,5901477175039,1,300.00,400.00
5901477175046,G37370,5901477175046,1,400.00,500.00
5901477175053,G37372,5901477175053,1,150.00,200.00
5901477175060,G37376,5901477175060,1,400.00,500.00
5901477175077,G37402,5901477175077,1,70.00,80.00
5901477175084,G37404,5901477175084,1,100.00,130.00
5901477175091,G37406,5901477175091,1,250.00,300.00
5901477175107,G37408,5901477175107,1,200.00,260.00
5901477175114,G37410,5901477175114,1,300.00,320.00
5901477175121,G37412,5901477175121,1,300.00,340.00
5901477175138,G37414,5901477175138,1,350.00,400.00
5901477175145,G37416,5901477175145,1,450.00,480.00
5901477175152,G37418,5901477175152,1,500.00,600.00
5901477175169,G37420,5901477175169,1,400.00,600.00
5901477175305,G00040,5901477175305,1,600.00,640.00
5901477175336,G10039,5901477175336,1,160.00,170.00
5901477175343,G10040,5901477175343,1,170.00,180.00
5901477175350,G10041,5901477175350,1,180.00,190.00
5901477176302,G40074,5901477176302,1,170.00,180.00
5901477176319,G40075,5901477176319,1,200.00,210.00
5901477176326,G40076,5901477176326,1,160.00,170.00
5901477176333,G40077,5901477176333,1,120.00,120.00
5901477176340,G40078,5901477176340,1,120.00,120.00
5901477175756,G66201,5901477175756,1,10.00,10.00
5901477175763,G66203,5901477175763,1,10.00,10.00
5901477175770,G66205,5901477175770,1,15.00,15.00
5901477175787,G66207,5901477175787,1,25.00,25.00
5901477175794,G66209,5901477175794,1,30.00,30.00
5901477175800,G66211,5901477175800,1,55.00,55.00
5901477175817,G66213,5901477175817,1,70.00,70.00
5901477175824,G66225,5901477175824,1,75.00,75.00
5901477175831,G66227,5901477175831,1,90.00,90.00
5901477175848,G66229,5901477175848,1,10.00,10.00
5901477175855,G66231,5901477175855,1,10.00,10.00
5901477175862,G66233,5901477175862,1,15.00,15.00
5901477175879,G66235,5901477175879,1,30.00,30.00
5901477175886,G66237,5901477175886,1,35.00,35.00
5901477175893,G66239,5901477175893,1,70.00,70.00
5901477175909,G66241,5901477175909,1,90.00,90.00
5901477175916,G66243,5901477175916,1,10.00,10.00
5901477175923,G66245,5901477175923,1,15.00,15.00
5901477175930,G66247,5901477175930,1,25.00,25.00
5901477175947,G66249,5901477175947,1,35.00,35.00
5901477175954,G66251,5901477175954,1,70.00,70.00
5901477175961,G66253,5901477175961,1,95.00,95.00
5901477175978,G66255,5901477175978,1,10.00,10.00
5901477175985,G66257,5901477175985,1,15.00,15.00
5901477175992,G66259,5901477175992,1,25.00,25.00
5901477176005,G66261,5901477176005,1,35.00,35.00
5901477176012,G66263,5901477176012,1,75.00,75.00
5901477176029,G66265,5901477176029,1,100.00,100.00
5901477176050,G66267,5901477176050,1,10.00,10.00
5901477176067,G66269,5901477176067,1,20.00,20.00
5901477176074,G66271,5901477176074,1,30.00,30.00
5901477176081,G66273,5901477176081,1,35.00,35.00
5901477176098,G66275,5901477176098,1,75.00,75.00
5901477176104,G66277,5901477176104,1,90.00,90.00
5901477176111,G66279,5901477176111,1,5.00,5.00
5901477176128,G66281,5901477176128,1,10.00,10.00
5901477176135,G66283,5901477176135,1,10.00,10.00
5901477176142,G66285,5901477176142,1,15.00,15.00
5901477176166,G66291,5901477176166,1,10.00,10.00
5901477176173,G66293,5901477176173,1,100.00,100.00
5901477176180,G66295,5901477176180,1,15.00,15.00
5901477176197,G66297,5901477176197,1,25.00,25.00
5901477176203,G66303,5901477176203,1,15.00,15.00
5901477176210,G66305,5901477176210,1,20.00,20.00
5901477176227,G66307,5901477176227,1,30.00,30.00
5901477176234,G66309,5901477176234,1,35.00,35.00
5901477176241,G66311,5901477176241,1,80.00,80.00
5901477176258,G66313,5901477176258,1,15.00,15.00
5901477176265,G66315,5901477176265,1,155.00,155.00
5901477176364,G66350,5901477176364,1,185.00,185.00
5901477176371,G66352,5901477176371,1,190.00,190.00
5901477176388,G66354,5901477176388,1,190.00,190.00
5901477176395,G66356,5901477176395,1,185.00,185.00
5901477176401,G66358,5901477176401,1,190.00,190.00
5901477176418,G66360,5901477176418,1,185.00,185.00
5901477176647,G66320,5901477176647,1,55.00,55.00
5901477176654,G66322,5901477176654,1,75.00,75.00
5901477176661,G66324,5901477176661,1,175.00,175.00
5901477176678,G66326,5901477176678,1,215.00,215.00
5901477176685,G66332,5901477176685,1,200.00,200.00
5901477176692,G66334,5901477176692,1,240.00,240.00
5901477175572,G01633,5901477175572,1,400.00,500.00
5901477175671,G01116,5901477175671,1,1150.00,1240.00
5901477175596,G02149,5901477175596,1,345.00,345.00
5901477180064,K02010,5901477180064,1,280.00,320.00
5901477180071,K02011,5901477180071,1,280.00,300.00
5901477180088,K02012,5901477180088,1,280.00,300.00
5901477180095,K02013,5901477180095,1,350.00,380.00
5901477180101,K02014,5901477180101,1,330.00,380.00
5901477180118,K02015,5901477180118,1,330.00,380.00
5901477180125,K02016,5901477180125,1,600.00,660.00
5901477180132,K02017,5901477180132,1,600.00,660.00
5901477180149,K02018,5901477180149,1,950.00,960.00
5901477175329,G64982,5901477175329,1,20.00,20.00
5901477175268,G64985,5901477175268,1,20.00,20.00
5901477175275,G64986,5901477175275,1,21.00,21.00
5901477175282,G64987,5901477175282,1,25.00,25.00
5901477176036,G01215,5901477176036,1,130.00,130.00
5901477176043,G01216,5901477176043,1,270.00,270.00
5901477175299,G29038,5901477175299,1,1050.00,1050.00
5901477175312,G66062,5901477175312,1,1200.00,1500.00
5901477176159,G72069,5901477176159,1,3000.00,4000.00
5901477175367,G73960-1,5901477175367,1,87.00,90.00
5901477175374,G73960-2,5901477175374,1,58.00,60.00
5901477175381,G73960-3,5901477175381,1,40.00,40.00
5901477175398,G73960-4,5901477175398,1,33.00,35.00
5901477175404,G73964-1,5901477175404,1,73.00,75.00
5901477175411,G73964-2,5901477175411,1,67.00,70.00
5901477175428,G73964-3,5901477175428,1,43.00,45.00
5901477175435,G73964-4,5901477175435,1,33.00,35.00
5901477175442,G73968-1,5901477175442,1,77.00,80.00
5901477175459,G73968-2,5901477175459,1,43.00,45.00
5901477175466,G73977-1,5901477175466,1,77.00,80.00
5901477175473,G73977-2,5901477175473,1,500.00,500.00
5901477175480,G73988-1,5901477175480,1,95.00,95.00
5901477175497,G73988-2,5901477175497,1,53.00,55.00
5901477175503,G73998-1,5901477175503,1,43.00,45.00
5901477175510,G73998-2,5901477175510,1,48.00,50.00
5901477175527,G73998-3,5901477175527,1,450.00,450.00
5901477175534,G73998-4,5901477175534,1,29.00,30.00
5901477175541,G73998-5,5901477175541,1,19.00,20.00
5901477175558,G73995-1,5901477175558,1,58.00,60.00
5901477175565,G73995-2,5901477175565,1,58.00,60.00
5901477176814,G02389,5901477176814,1,2100.00,2350.00
5901477176753,G00644,5901477176753,1,335.00,340.00
5901477176708,G78909,5901477176708,1,190.00,190.00
5901477176715,G78907,5901477176715,1,160.00,160.00
5901477176722,G78908,5901477176722,1,160.00,160.00
5901477176760,G73012,5901477176760,1,440.00,440.00
5901477176821,G81200,5901477176821,1,140.00,150.00
5901477176739,K00400,5901477176739,1,400.00,420.00
5901477176746,K00401,5901477176746,1,450.00,468.00
5901477175589,T05000,5901477175589,1,32000.00,34000.00
5901477175602,CT05000-104-6,5901477175602,1,400.00,500.00
5901477175626,CT05000-16-1,5901477175626,1,7500.00,8000.00
5901477175640,CT05000-16-2,5901477175640,1,7000.00,7500.00
5901477175619,CT05000-11,5901477175619,1,900.00,1000.00
5901477175633,CT05000-16-10,5901477175633,1,400.00,400.00
5901477175657,CT05000-54,5901477175657,1,1000.00,1000.00
5901477175664,CT05000-77,5901477175664,1,1800.00,2000.00
5901477175688,G66371,5901477175688,1,135.00,135.00
5901477175695,G66373,5901477175695,1,205.00,205.00
5901477175701,G66375,5901477175701,1,265.00,265.00
5901477175718,G73039,5901477175718,1,1000.00,1000.00
5901477175725,G73042,5901477175725,1,400.00,400.00
