handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand,geko_category_id,geko_category_name,geko_category_path,mapping_timestamp
product_965fb3d6-baf4-ffde-c321-ebb865925819,Product,Bits profissionais 37pcs com ponta magnética,<p>Jogo: 37 peças em caixa plástica</p><p>Cor:&nbsp; azul/prata</p><p>Material: Ponta magnética</p><p>Embalagem: Blister</p><p>Cada caixa exterior contém: 60 unidades</p><p>Quantidade mínima de compra 6 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_9b1678eee8eb4c1f915240d49dff810e~mv2.jpg,Ferramentas Manuais,,,4.75,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,511319,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>HARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,HARDMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.664004
product_965fb3d6-baf4-ffde-c321-ebb865925819,Variant,,,,,,,,,TRUE,,,InStock,,,,,511319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_30d6618f-23f7-c2d8-50d8-876c3ce62740,Product,Jogo de chaves 46 Pcs - CRV,"<p>Jogo: 46 peças em mala plástica</p><p>&nbsp;</p><p>Composto por:</p><p>- <strong>13 chaves de caixa de 1/4"":</strong> 4 / 4.5 / 5 / 5.5 / 6 / 7 / 8 / 9 / 10 / 12 / 13 / 14mm&nbsp; <strong>+ 2 extensões de 1/4""</strong>: 50mm , 100mm + <strong>4 chaves sextavada de:</strong> 1.25 / 1.5 / 2 / 2.5mm+&nbsp; <strong>21 bits 1/4"":</strong> cruz-1,2,3&nbsp; <strong>Fendas:</strong> 5.5 / 7 / 8. <strong>sextavada:</strong> 3 / 4 / 5 / 6 / 7 / 8 / 10mm <strong>hexagonais:</strong> 15 / 20 / 25 / 30 / 40 <strong>+ 1 Roquete de 1/4""</strong>&nbsp; - <strong>1 punho</strong> de 1/4"" - <strong>Junta universal</strong> 1/4"" - <strong>1 bit adaptador</strong> - <strong>1 extensão flexivel </strong>150mm - <strong>1 acoplamento</strong> de 1/4""</p><p>&nbsp;</p><p>Cor:&nbsp; preto/prata</p><p>Material: Cromo vanadium</p><p>Embalagem: stiker</p><p>Cada caixa exterior contém: 20 unidades</p><p>Quantidade mínima de compra 4 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>",55dd72_3d2c9def4f974a449c53a2336813bf89~mv2.jpg,Ferramentas Manuais,,,15.99,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,511429,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>HARDMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,HARDMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.664100
product_30d6618f-23f7-c2d8-50d8-876c3ce62740,Variant,,,,,,,,,FALSE,,,InStock,,,,,511429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_750efd99-8301-9b8c-efa8-6a6a89681798,Product,Correia aperto com tensor para camião,<p>Comprimento: 9 metros</p><p>Cor:&nbsp; Laranja</p><p>Material: fibra / metal</p><p>Embalagem: stiker</p><p>Cada caixa exterior contém: 10 unidades</p><p>Quantidade mínima de compra 1 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_fb823bde1a904e56bab114badfc27af8~mv2.jpg,Oficina Mecânica,,,0,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,5 TON - 240217,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.664153
product_750efd99-8301-9b8c-efa8-6a6a89681798,Variant,,,,,,,,,FALSE,,,InStock,,,,,5 TON - 240217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff5afad6-e1ab-608a-e9a8-0c3fb104eb54,Product,Funil em plástico preto,<p>Cor:&nbsp; preto</p><p>Material: Plástico</p><p>Embalagem: stiker</p><p>Cada caixa exterior contém: 50 unidades</p><p>Quantidade mínima de compra 10 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_12f10c5b7ead4166938e6c2d4fc12439~mv2.jpg,Oficina Mecânica,,T/ Pressol,1.25,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,2 em 1  - 130207,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.664215
product_ff5afad6-e1ab-608a-e9a8-0c3fb104eb54,Variant,,,,,,,,,TRUE,,,InStock,,,,,2 em 1  - 130207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_131b67df-cfa5-bee1-d7f4-aeaad5279f3b,Product,Carreto com cabo de aço 10mts -  450 kg,<p>Com cabo&nbsp; de aço com capacidade de até 500 kg</p><p>Cabo: 5mm x 10 metros</p><p>Cor:&nbsp; preto / cinza</p><p>Material: Aço</p><p>Embalagem: stiker</p><p>Cada caixa exterior contém: 12 unidades</p><p>Quantidade mínima de compra 4 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_a079ba26a11c492bbe2e8c707064eb52~mv2.jpg,Oficina Mecânica,,,17.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,1200 LBS - 030105,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110010,Cables and Extensions,Tools for Electricians\Cables and Extensions,2025-06-27T13:51:14.664255
product_131b67df-cfa5-bee1-d7f4-aeaad5279f3b,Variant,,,,,,,,,TRUE,,,InStock,,,,,1200 LBS - 030105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_255ab6be-fbe0-da93-9d38-96d5518072fc,Product,Aparelho de arrasto 4 TON,<p>Com cabo&nbsp; de tração e gancho com lingueta de segurança.</p><p>2TON - com cabo de 4.5mm</p><p>4TON - com cabo de 6mm</p><p>Cor:&nbsp; preto / cinza</p><p>Material: Aço</p><p>Embalagem: stiker</p><p>Cada caixa exterior contém: 12 unidades</p><p>Quantidade mínima de compra 4 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,88efbe_179d5fbba02946a4a0853c5523131180~mv2.jpg;55dd72_4d49651464aa436ca415eb047d9d2bba~mv2.jpg,Oficina Mecânica,,,10.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,2 TON - 030101;4 TON - 030102,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.664295
product_255ab6be-fbe0-da93-9d38-96d5518072fc,Variant,,,,,,,,,FALSE,,,InStock,,,,,2 TON - 030101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_255ab6be-fbe0-da93-9d38-96d5518072fc,Variant,,,,,,,,,TRUE,,,InStock,,,,,4 TON - 030102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_40812536-ac8a-36df-6fd5-408fddee5473,Product,Carro de ferramentas com 3 prateleiras,<p>Medidas do carro: 66 x 75 cm</p><p>Medidas das prateleiras: 74 x 40 cm</p><p>Cor:&nbsp; vermelho</p><p>Material: Metal</p><p>Embalagem: stiker</p><p>Cada caixa exterior contém: 1 unidades</p><p>Quantidade mínima de compra 1 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_68776886c43449e0805246d5fa8e2013~mv2.jpg,Oficina Mecânica,,,49.99,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,3 divisoes - 570307,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.664345
product_40812536-ac8a-36df-6fd5-408fddee5473,Variant,,,,,,,,49.99,TRUE,,,InStock,,,,,3 divisoes - 570307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cf61d2ff-c63a-64a4-7473-0041632fe4d1,Product,Macaco de garrafa profissional,<p>Certificado TUV / GS&nbsp;</p><p>Cor:&nbsp; amarelo / azul</p><p>Material: aço</p><p>Embalagem: box</p><p>Cada caixa exterior contém: 4 unidades</p><p>Quantidade mínima de compra 1 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_08d531dd96674a1db32fa138686131c1~mv2.jpg;55dd72_f35a0c839cc84d7fa9610e1f468e9c99~mv2.jpg,Oficina Mecânica,,,7.99,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,2 TON- 540118;10 TON - 540121;12 TON - 540129;15 TON - 540130;20 TON - 540122,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.664437
product_cf61d2ff-c63a-64a4-7473-0041632fe4d1,Variant,,,,,,,,8,TRUE,,,InStock,,,,,10 TON - 540121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cf61d2ff-c63a-64a4-7473-0041632fe4d1,Variant,,,,,,,,19,TRUE,,,InStock,,,,,20 TON - 540122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cf61d2ff-c63a-64a4-7473-0041632fe4d1,Variant,,,,,,,,11,TRUE,,,InStock,,,,,12 TON - 540129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cf61d2ff-c63a-64a4-7473-0041632fe4d1,Variant,,,,,,,,14.51,TRUE,,,InStock,,,,,15 TON - 540130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cf61d2ff-c63a-64a4-7473-0041632fe4d1,Variant,,,,,,,,,TRUE,,,InStock,,,,,2 TON- 540118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4065c111-6b3d-009d-1fbe-77b2a0ce0db9,Product,Aparelho diferêncial  Garibaldo em aço tratado de alta resistência,<p>Cor:&nbsp; Cinza</p><p>Material: aço</p><p>Embalagem: Cx Colorida</p><p>Cada caixa exterior contém: 2 unidades</p><p>Quantidade mínima de compra 1 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_2ade4fa3211e4289b5a6f8bff0adc42e~mv2.jpg,Oficina Mecânica,,,39.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,1 TON - 020100;2 TON - 020104;3 TON - 020105,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>Hardman</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.664521
product_4065c111-6b3d-009d-1fbe-77b2a0ce0db9,Variant,,,,,,,,7,TRUE,,,InStock,,,,,2 TON - 020104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4065c111-6b3d-009d-1fbe-77b2a0ce0db9,Variant,,,,,,,,9,TRUE,,,InStock,,,,,3 TON - 020105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4065c111-6b3d-009d-1fbe-77b2a0ce0db9,Variant,,,,,,,,,TRUE,,,InStock,,,,,1 TON - 020100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.664584
product_0a933d72-a374-3f16-8667-782c81959608,Product,"Serrote tubular 10-12"" para corte de metal",<p>Cor:&nbsp; Vermelho / cinza</p><p>Material: ferro / plástico</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 120 unidades</p><p>Quantidade mínima de compra 12 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_0d58b188654740df95fe9433d00b2b6e~mv2.jpg,Oficina Mecânica,,,1.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,"10-12"" - 760302",,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.664642
product_0a933d72-a374-3f16-8667-782c81959608,Variant,,,,,,,,,TRUE,,,InStock,,,,,"10-12"" - 760302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1bd7a19b-eede-a1b2-627b-d046d1d939d1,Product,Brocas H.S.S. -Conj. 5pcs - DIN 338,<p>Cor:&nbsp; Preto</p><p>Material: Aço</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 10 unidades</p><p>Quantidade mínima de compra 1 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_fedf145a244e47e193ddc1ebb16ea77f~mv2.jpg,Oficina Mecânica,,,0,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,14MM - 511855;15MM - 511856;16MM - 511857,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.664680
product_1bd7a19b-eede-a1b2-627b-d046d1d939d1,Variant,,,,,,,,7,TRUE,,,InStock,,,,,16MM - 511857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1bd7a19b-eede-a1b2-627b-d046d1d939d1,Variant,,,,,,,,6,TRUE,,,InStock,,,,,15MM - 511856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1bd7a19b-eede-a1b2-627b-d046d1d939d1,Variant,,,,,,,,5,TRUE,,,InStock,,,,,14MM - 511855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4822a753-79aa-822e-e069-670c9db3a81b,Product,Busca polos 19cms T/SDS  profissional transparente,<p>Cor:&nbsp; transparente / vermelho</p><p>Material: Cobre/plástico</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 200 unidades</p><p>Quantidade mínima de compra 40 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_5644c6dabe3a4832829e3d8c16519ea8~mv2.jpg,Eletricidade,,,0.85,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,110-250v - 130107,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.664740
product_4822a753-79aa-822e-e069-670c9db3a81b,Variant,,,,,,,,,TRUE,,,InStock,,,,,110-250v - 130107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_381c7c95-2dca-fb09-dd92-eb69de68bd2d,Product,Cola Termofusível 1kg,<p>Cor:&nbsp; transparente</p><p>Material: borracha</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 25 unidades</p><p>Quantidade mínima de compra 5 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_5865393d036e46948a57e5e6e2ec8734~mv2.jpg,Eletricidade,,,3.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,160101 - Transparente;160102 - Branco Transparente;160103 - Branco Opaco,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.664859
product_381c7c95-2dca-fb09-dd92-eb69de68bd2d,Variant,,,,,,,,0.74,TRUE,,,InStock,,,,,160101 - Transparente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_381c7c95-2dca-fb09-dd92-eb69de68bd2d,Variant,,,,,,,,0.25,TRUE,,,InStock,,,,,160103 - Branco Opaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_381c7c95-2dca-fb09-dd92-eb69de68bd2d,Variant,,,,,,,,,TRUE,,,InStock,,,,,160102 - Branco Transparente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f5c89b99-f46d-d4c0-4da2-cf49d65cd38a,Product,Ficha tripla em T com proteção,<p>Cor:&nbsp; branco</p><p>Material: cobre / plástico</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 100 unidades</p><p>Quantidade mínima de compra 20 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_b6632d7a3fa64f33b74aed6e85367969~mv2.jpg,Eletricidade,,,1.49,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,150252,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.664936
product_f5c89b99-f46d-d4c0-4da2-cf49d65cd38a,Variant,,,,,,,,,FALSE,,,InStock,,,,,150252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_aab618be-6750-a99d-ce3e-93af45219da8,Product,Ficha com interruptor simples,<p>Cor:&nbsp; branco</p><p>Material: cobre / plástico</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 100 unidades</p><p>Quantidade mínima de compra 20 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_d9ed6c99e11d4b8ba3f67d747d595fd6~mv2.jpg,Eletricidade,,,1.39,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,1 entrada - 150299,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.664975
product_aab618be-6750-a99d-ce3e-93af45219da8,Variant,,,,,,,,,FALSE,,,InStock,,,,,1 entrada - 150299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_815492b8-9c0a-ae4f-4595-9570751548d3,Product,Ficha tripla Rectângular,<p>Cor:&nbsp; branco</p><p>Material: cobre / plástico</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 100 unidades</p><p>Quantidade mínima de compra 20 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_8042fbab5e6647eb8ce1fb58853aea1a~mv2.jpg,Eletricidade,,,1.65,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,3 entradas - 150260,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.665014
product_815492b8-9c0a-ae4f-4595-9570751548d3,Variant,,,,,,,,,FALSE,,,InStock,,,,,3 entradas - 150260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_17245bf0-ec01-dcf1-584a-376bc02c318e,Product,Interruptor estanque para exterior,<p>Cor:&nbsp; branco/cinza</p><p>Material: cobre / borracha</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 40 unidades</p><p>Quantidade mínima de compra 20 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_887b7a3f8c874b9188a5f98e6434f700~mv2.jpg;55dd72_8e6a3382175848bda990776bdfd21c20~mv2.jpg,Eletricidade,,,1.59,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,Unipolar - 150256;Comutador - 150258,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.665052
product_17245bf0-ec01-dcf1-584a-376bc02c318e,Variant,,,,,,,,,FALSE,,,InStock,,,,,Unipolar - 150256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_17245bf0-ec01-dcf1-584a-376bc02c318e,Variant,,,,,,,,,FALSE,,,InStock,,,,,Comutador - 150258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f62d4cac-0bb2-4051-79a8-609d0936cc7a,Product,Ficha branca PLST tipo SHUKO,<p>Cor:&nbsp; branco</p><p>Material: cobre / borracha</p><p>Embalagem: bag</p><p>Cada caixa exterior contém: 400 unidades</p><p>Quantidade mínima de compra 20 unidades</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p>,55dd72_64850947d1dd42b68adbfaa8b8b3510e~mv2.jpg,Eletricidade,,,0.55,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,Macho - 150247;Femea - 150246,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>ELECTMAN</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,TOURO,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.665118
product_f62d4cac-0bb2-4051-79a8-609d0936cc7a,Variant,,,,,,,,,TRUE,,,InStock,,,,,Macho - 150247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f62d4cac-0bb2-4051-79a8-609d0936cc7a,Variant,,,,,,,,,TRUE,,,InStock,,,,,Femea - 150246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
